6.1125;2.6752;-0.1428;-0.1813;208.75;37.32;743.25;1.65;741.24;6.0;2306.25;6.0875
6.125;2.6807;-0.1099;-0.0934;212.5;36.18;740.37;1.68;741.24;6.0;2381.25;6.1375
6.1375;2.6422;-0.1483;-0.0055;212.5;36.18;740.37;1.68;741.24;6.0;2381.25;6.1375
6.15;2.6148;-0.1813;0.0659;212.5;36.18;740.37;1.68;741.24;6.0;2381.25;6.1375
6.1625;2.6312;-0.1428;0.1538;212.5;36.18;740.37;1.68;741.24;6.0;2381.25;6.1375
6.175;2.6203;-0.1099;0.2362;212.5;36.18;740.37;1.68;738.45;6.0;2381.25;6.1875
6.1875;2.5708;-0.1593;0.3186;212.5;36.18;740.37;1.68;738.45;6.0;2381.25;6.1875
6.2;2.5653;-0.1483;0.412;212.5;36.18;740.37;1.68;738.45;6.0;2381.25;6.1875
6.2125;2.5708;-0.0879;0.5054;212.5;36.18;740.37;1.68;738.45;6.0;2381.25;6.1875
6.225;2.5269;-0.1044;0.6043;216.0;35.04;737.64;1.86;738.45;6.0;2456.25;6.2375
6.2375;2.4994;-0.1263;0.7031;216.0;35.04;737.64;1.86;738.45;6.0;2456.25;6.2375
6.25;2.4939;-0.0824;0.8075;216.0;35.04;737.64;1.86;738.45;6.0;2456.25;6.2375
6.2625;2.4719;-0.0604;0.9174;216.0;35.04;737.64;1.86;738.45;6.0;2456.25;6.2375
6.275;2.4335;-0.0769;1.0272;216.0;35.04;737.64;1.86;735.21;6.0;2456.25;6.2875
6.2875;2.406;-0.0824;1.1371;216.0;35.04;737.64;1.86;735.21;6.0;2456.25;6.2875
6.3;2.395;-0.0439;1.2415;216.0;35.04;737.64;1.86;735.21;6.0;2456.25;6.2875
6.3125;2.3566;-0.0385;1.3513;216.0;35.04;737.64;1.86;735.21;6.0;2456.25;6.2875
6.325;2.3071;-0.0659;1.4557;219.25;33.93;734.43;1.95;735.21;6.0;2531.25;6.3375
6.3375;2.2907;-0.0439;1.5656;219.25;33.93;734.43;1.95;735.21;6.0;2531.25;6.3375
6.35;2.2687;-0.022;1.6699;219.25;33.93;734.43;1.95;735.21;6.0;2531.25;6.3375
6.3625;2.2193;-0.0385;1.7798;219.25;33.93;734.43;1.95;735.21;6.0;2531.25;6.3375
6.375;2.1863;-0.0439;1.8842;219.25;33.93;734.43;1.95;732.03;6.0;2531.25;6.3875
6.3875;2.1643;-0.022;1.994;219.25;33.93;734.43;1.95;732.03;6.0;2531.25;6.3875
6.4;2.1369;-0.0165;2.1039;219.25;33.93;734.43;1.95;732.03;6.0;2531.25;6.3875
6.4125;2.0929;-0.033;2.2083;219.25;33.93;734.43;1.95;732.03;6.0;2531.25;6.3875
6.425;2.0654;-0.0275;2.3181;222.5;32.79;731.31;1.95;732.03;6.0;2606.25;6.4375
6.4375;2.0435;-0.0055;2.4225;222.5;32.79;731.31;1.95;732.03;6.0;2606.25;6.4375
6.45;2.0105;-0.0165;2.5214;222.5;32.79;731.31;1.95;732.03;6.0;2606.25;6.4375
6.4625;1.9776;-0.0275;2.6257;222.5;32.79;731.31;1.95;732.03;6.0;2606.25;6.4375
6.475;1.9556;-0.0055;2.7246;222.5;32.79;731.31;1.95;728.85;6.0;2606.25;6.4875
6.4875;1.9336;0.0;2.818;222.5;32.79;731.31;1.95;728.85;6.0;2606.25;6.4875
6.5;1.9006;-0.011;2.9059;222.5;32.79;731.31;1.95;728.85;6.0;2606.25;6.4875
6.5125;1.8677;-0.011;2.9938;222.5;32.79;731.31;1.95;728.85;6.0;2606.25;6.4875
6.525;1.8512;0.0;3.0762;225.75;31.47;728.19;1.89;728.85;6.0;2681.25;6.5375
6.5375;1.8237;0.0;3.1531;225.75;31.47;728.19;1.89;728.85;6.0;2681.25;6.5375
6.55;1.7908;-0.011;3.23;225.75;31.47;728.19;1.89;728.85;6.0;2681.25;6.5375
6.5625;1.7633;-0.0055;3.2959;225.75;31.47;728.19;1.89;728.85;6.0;2681.25;6.5375
6.575;1.7413;0.0;3.3618;225.75;31.47;728.19;1.89;725.73;6.0;2681.25;6.5875
6.5875;1.7139;-0.0165;3.4223;225.75;31.47;728.19;1.89;725.73;6.0;2681.25;6.5875
6.6;1.6864;-0.0165;3.4772;225.75;31.47;728.19;1.89;725.73;6.0;2681.25;6.5875
6.6125;1.6644;-0.011;3.5321;225.75;31.47;728.19;1.89;725.73;6.0;2681.25;6.5875
6.625;1.637;-0.0165;3.5816;228.75;30.06;725.1;1.89;725.73;6.0;2737.5;6.6375
